NU_ANO_CENSO;CO_IES;CO_CURSO;NO_CURSO;CO_CINE_AREA_GERAL;NO_CINE_AREA_GERAL;NO_CINE_ROTULO;TP_GRAU_ACADEMICO;TP_MODALIDADE_ENSINO;TP_DIMENSAO;NO_REGIAO;SG_UF;NO_MUNICIPIO;QT_VG_TOTAL;QT_INSCRITO_TOTAL;QT_ING;QT_MAT;QT_CONC
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Sumaré;0;0;6;6;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Sumaré;0;0;4;3;1
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Sumaré;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Suzano;0;0;11;8;1
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;Suzano;0;0;2;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Suzano;0;0;5;3;1
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Suzano;0;0;1;2;1
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Suzano;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Bernardo do Campo;0;0;86;73;14
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São Bernardo do Campo;0;0;14;18;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Bernardo do Campo;0;0;22;37;6
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São Bernardo do Campo;0;0;5;6;1
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São Bernardo do Campo;0;0;7;12;3
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Caetano do Sul;0;0;12;20;9
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São Caetano do Sul;0;0;4;9;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Caetano do Sul;0;0;4;6;3
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São Caetano do Sul;0;0;0;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São Caetano do Sul;0;0;1;3;3
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Carlos;0;0;22;23;6
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São Carlos;0;0;3;10;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Carlos;0;0;3;2;1
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São Carlos;0;0;1;2;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São Carlos;0;0;3;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Joaquim da Barra;0;0;7;11;1
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São Joaquim da Barra;0;0;1;2;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Joaquim da Barra;0;0;3;3;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São Joaquim da Barra;0;0;0;0;0
2024;322;1485428;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São José do Rio Pardo;85;94;49;33;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São José do Rio Pardo;0;0;20;15;2
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São José do Rio Pardo;0;0;7;7;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São José do Rio Pardo;0;0;2;1;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São José do Rio Pardo;0;0;3;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São José do Rio Pardo;0;0;2;3;0
2024;322;1298977;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São José do Rio Preto;250;598;282;284;58
2024;322;19521;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São José do Rio Preto;248;338;221;497;48
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São José do Rio Preto;0;0;111;82;19
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São José do Rio Preto;0;0;44;36;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São José do Rio Preto;0;0;21;17;1
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São José do Rio Preto;0;0;7;4;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São José do Rio Preto;0;0;9;7;0
2024;322;123545;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São José dos Campos;290;460;278;334;77
2024;322;18840;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São José dos Campos;215;310;154;304;37
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São José dos Campos;0;0;151;136;27
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São José dos Campos;0;0;58;67;3
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São José dos Campos;0;0;18;11;2
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São José dos Campos;0;0;13;12;1
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São José dos Campos;0;0;4;9;2
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São João da Boa Vista;0;0;3;4;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São João da Boa Vista;0;0;1;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São João da Boa Vista;0;0;0;0;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São João da Boa Vista;0;0;0;2;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Manuel;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Miguel Arcanjo;0;0;1;0;0
2024;322;114097;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;126;256;141;196;68
2024;322;123523;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;483;853;431;594;150
2024;322;123530;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;121;194;115;89;10
2024;322;123537;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;501;1207;462;522;109
2024;322;123539;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;248;465;215;265;61
2024;322;1155933;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;371;670;266;308;89
2024;322;1156021;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;336;734;333;394;103
2024;322;1180605;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;238;258;88;98;18
2024;322;1258844;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;1;1;Sudeste;SP;São Paulo;126;208;108;96;8
2024;322;19558;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;460;46;5;0;0
2024;322;38834;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;268;312;139;327;48
2024;322;65878;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;476;438;299;545;80
2024;322;65890;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;326;402;212;373;29
2024;322;69764;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;343;396;154;387;21
2024;322;69815;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;209;236;159;206;1
2024;322;69825;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;96;119;54;64;1
2024;322;1155950;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;115;19;3;0;0
2024;322;1357708;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;1;1;Sudeste;SP;São Paulo;240;286;102;298;13
2024;322;67380;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;1;1;Sudeste;SP;São Paulo;120;183;91;104;36
2024;322;75288;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;1;1;Sudeste;SP;São Paulo;122;218;94;100;10
2024;322;76851;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;1;1;Sudeste;SP;São Paulo;70;207;78;117;45
2024;322;77098;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;1;1;Sudeste;SP;São Paulo;244;225;92;133;35
2024;322;1180799;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;1;1;Sudeste;SP;São Paulo;235;249;81;74;25
2024;322;1258828;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;1;1;Sudeste;SP;São Paulo;230;0;0;0;0
2024;322;1521927;Jogos Digitais;06;Computação e Tecnologias da Informação e Comunicação (TIC);Jogos digitais;3;1;1;Sudeste;SP;São Paulo;115;20;3;1;1
2024;322;65740;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;1;1;Sudeste;SP;São Paulo;119;79;39;26;5
2024;322;75284;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;1;1;Sudeste;SP;São Paulo;115;0;0;0;0
2024;322;19538;Sistemas De Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;1;1;1;Sudeste;SP;São Paulo;144;145;50;68;23
2024;322;38854;Sistemas De Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;1;1;1;Sudeste;SP;São Paulo;157;115;48;91;16
2024;322;69853;Sistemas De Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;1;1;1;Sudeste;SP;São Paulo;321;199;88;305;42
2024;322;121912;Sistemas De Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;1;1;1;Sudeste;SP;São Paulo;194;173;64;118;7
2024;322;1258851;Sistemas De Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;1;1;1;Sudeste;SP;São Paulo;115;40;6;32;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Paulo;0;0;1187;1154;238
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São Paulo;0;0;295;321;10
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Paulo;0;0;325;303;49
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São Paulo;0;0;63;79;17
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São Paulo;0;0;144;162;30
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Pedro;0;0;1;0;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São Pedro;0;0;1;2;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Pedro;0;0;1;2;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São Pedro;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Roque;0;0;7;4;1
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São Roque;0;0;5;7;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Roque;0;0;2;3;2
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São Roque;0;0;1;2;1
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Sebastião;0;0;0;1;1
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;São Vicente;0;0;25;32;5
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;São Vicente;0;0;3;7;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;São Vicente;0;0;5;4;2
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;São Vicente;0;0;1;2;1
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;São Vicente;0;0;1;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Tabatinga;0;0;3;3;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Tabatinga;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Taboão da Serra;0;0;17;37;10
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;Taboão da Serra;0;0;2;7;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Taboão da Serra;0;0;1;8;3
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Taboão da Serra;0;0;0;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Taboão da Serra;0;0;4;5;2
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;Tanabi;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Tanabi;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Tatuí;0;0;1;1;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Tatuí;0;0;0;0;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Tatuí;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Taubaté;0;0;26;24;3
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;Taubaté;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Taubaté;0;0;4;2;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Taubaté;0;0;1;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Taubaté;0;0;1;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Tietê;0;0;5;5;2
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;Tietê;0;0;1;3;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Tietê;0;0;0;0;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Tietê;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Tupã;0;0;0;1;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;Tupã;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Ubatuba;0;0;2;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Valinhos;0;0;3;1;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;Valinhos;0;0;5;3;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Valinhos;0;0;1;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Valparaíso;0;0;7;8;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Valparaíso;0;0;1;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Valparaíso;0;0;1;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Valparaíso;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Vargem Grande do Sul;0;0;1;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Vargem Grande do Sul;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Vinhedo;0;0;9;9;1
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Sudeste;SP;Vinhedo;0;0;4;3;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Vinhedo;0;0;3;4;2
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Vinhedo;0;0;1;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Vinhedo;0;0;2;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Votorantim;0;0;1;1;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Votorantim;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Votuporanga;0;0;3;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Votuporanga;0;0;1;0;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Sudeste;SP;Votuporanga;0;0;2;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Sudeste;SP;Várzea Paulista;0;0;6;6;1
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Sudeste;SP;Várzea Paulista;0;0;2;1;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Sudeste;SP;Várzea Paulista;0;0;0;0;0
